spotifyId;name;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;speechiness;tempo;time_signature;valence;pname
5DTkHA9qkSqlDHzZwRyNjX;Crown;0.0114;0.562;0.794;0.383;6;0.0717;-7.852;0.0404;153.979;4;0.313;"Tribal Trap trap 2023"
5kpiWmxBqBlSqhCzQrl2pT;"Pop Dat";0.123;0.716;0.961;0.748;7;0.0861;-4.024;0.123;180.02;4;0.78;"Tribal Trap trap 2023"
5LDxZG1qLARAPJZIbpjdmJ;Intention;0.554;0.608;0.509;0.0618;6;0.607;-7.517;0.0623;160.047;4;0.454;"Tribal Trap trap 2023"
5mXQN2NJ3eIORAxaJbPDx3;"Not Now";0.0684;0.711;0.836;0.0116;9;0.109;-5.607;0.0535;100.004;4;0.393;"Tribal Trap trap 2023"
5TQrHZRupFhiRFYwdRZB8k;Ripples;0.0331;0.512;0.727;0.00321;7;0.234;-3.511;0.0437;75.482;4;0.275;"Tribal Trap trap 2023"
5uzwcZVSJgLcqz6MTos57p;"Throw It";0.00142;0.648;0.947;0.00158;2;0.405;-2.988;0.0432;140.007;4;0.25;"Tribal Trap trap 2023"
5VvN0t4xH0eOc8v5IwuuUm;Asteroid;0.041;0.655;0.864;0.643;1;0.365;-9.774;0.108;150.113;4;0.289;"Tribal Trap trap 2023"
5WanxXW0xrxWIyXxi6cKvi;"Māchina Vibes";0.227;0.503;0.511;0.0448;10;0.121;-5.029;0.0937;145.048;4;0.163;"Tribal Trap trap 2023"
60kjWGheVhzGHTz0Unzv7M;PROBLEMA;0.394;0.921;0.561;0.000192;9;0.102;-5.609;0.33;130.107;4;0.321;"Tribal Trap trap 2023"
683JeGc4IAWj7IcKQbJtr8;"Loca Mente!";0.0222;0.778;0.946;0.282;5;0.283;-4.163;0.32;118.005;4;0.849;"Tribal Trap trap 2023"
6FdyDCsXyrCdrbyno2vyX2;"Search and Destroy";0.000889;0.64;0.819;0.8;1;0.225;-6.881;0.0412;77.519;4;0.386;"Tribal Trap trap 2023"
6IkVtdvKuH5Sq4yubPHK85;Earthquake;0.0187;0.6;0.815;0.818;0;0.122;-5.644;0.0693;74.995;4;0.467;"Tribal Trap trap 2023"
6jHuwbENRs9wz858QLK8rn;Shaman;0.171;0.551;0.883;0.907;2;0.209;-3.697;0.0371;139.994;4;0.0699;"Tribal Trap trap 2023"
6m9lywUxdTw4rqutPPiuh0;Mockingbird;0.293;0.641;0.933;0.000104;4;0.134;-3.672;0.087;164.954;4;0.221;"Tribal Trap trap 2023"
6pCaEXfXQdiXSEdK6cDDqQ;LEGACY;0.0101;0.609;0.537;0.857;0;0.147;-11.409;0.063;158.991;4;0.399;"Tribal Trap trap 2023"
6s09pZ98m0gBnVDrl5rOYG;Divine;0.000217;0.489;0.749;0.255;11;0.263;-7.604;0.0404;129.972;4;0.0987;"Tribal Trap trap 2023"
6uBNZ3KqmmIIVeMta6FsCw;Forsaken;0.0773;0.601;0.744;0.0000796;8;0.075;-4.666;0.387;164.918;4;0.509;"Tribal Trap trap 2023"
6XyJ5U1QjGu3EB9yy8YpbX;VAPO;0.0495;0.717;0.652;0.0903;1;0.134;-5.99;0.426;130.651;5;0.459;"Tribal Trap trap 2023"
74yhIeJp5nF6TSngZBPVhQ;"Top Now";0.00406;0.608;0.94;0.0000201;8;0.243;-3.901;0.0854;80.06;4;0.309;"Tribal Trap trap 2023"
7a9Iftbpzg51vqH99roEqG;Believe;0.00424;0.718;0.967;0.0169;6;0.37;-4.094;0.12;149.986;4;0.775;"Tribal Trap trap 2023"
7AU9wxJ408Y1a05q81xKZ0;"who tf are u";0.287;0.74;0.658;0.93;0;0.103;-9.192;0.129;175.089;4;0.602;"Tribal Trap trap 2023"
7C9vUIwYegtI0gzemu5Lto;tutututu!;0.497;0.859;0.751;0.557;10;0.0996;-3.231;0.0771;123.992;4;0.465;"Tribal Trap trap 2023"
7DGjghd3eGsJAEsKEG8q87;Flow;0.0235;0.527;0.852;0.418;11;0.0518;-7.408;0.103;160.143;4;0.135;"Tribal Trap trap 2023"
7kJw1x4FZiisv7jXOMH4J2;"Hit 'em";0.0191;0.839;0.835;0.0455;11;0.129;-5.661;0.133;95.02;4;0.491;"Tribal Trap trap 2023"
7KXdhMCGOoriBfipSFphoz;Frost;0.0741;0.634;0.717;0.814;9;0.0748;-7.299;0.0339;140.414;4;0.361;"Tribal Trap trap 2023"
7l5Cvp5kXUfsepWNOlhwYk;VERMELHO;0.0111;0.757;0.758;0.0000488;8;0.101;-1.941;0.0715;130.009;4;0.304;"Tribal Trap trap 2023"
7LMsQq4Y3quAQlY5NBOH3E;"GOD MODE";0.113;0.728;0.474;0.00112;1;0.147;-6.266;0.0942;82.018;4;0.225;"Tribal Trap trap 2023"
7paw0tyHYT1WJoRIeTDlq2;Chieftain;0.00906;0.784;0.547;0.845;0;0.115;-8.639;0.0548;125.008;5;0.0767;"Tribal Trap trap 2023"
7sXMez9En3xKDPZrxycqY9;Sicario;0.0984;0.689;0.307;0.835;1;0.143;-13.327;0.038;128.029;4;0.062;"Tribal Trap trap 2023"
7xkEIFo3rDxA1tNNGzZ9gy;ANNIHILATE;0.00154;0.408;0.966;0.0966;9;0.456;-2.307;0.061;174.051;4;0.77;"Tribal Trap trap 2023"
7yrMtPZ8nk6oLOYZHYf1Km;SIGMA;0.249;0.662;0.731;0.912;1;0.275;-7.925;0.0461;122.935;4;0.202;"Tribal Trap trap 2023"
03fT3OHB9KyMtGMt2zwqCT;"Play It Again";0.0916;0.506;0.886;0;11;0.0734;-3.225;0.0655;143.935;4;0.595;"Country best hits"
05ZACkzW8YbRq3eFgIfSNB;Springsteen;0.1;0.692;0.809;0.0000977;2;0.185;-5.935;0.0255;104.023;4;0.927;"Country best hits"
09qzRI951OVkXGCc33gzcT;"My Maria";0.06;0.673;0.842;0.000257;3;0.178;-4.627;0.0366;125.57;4;0.898;"Country best hits"
0BjjbjGfrUk4mSAM0LtC7L;"Ya Need It";0.0000175;0.514;0.976;0.00012;0;0.358;-2.211;0.0759;124.967;4;0.544;"Country best hits"
0cV4xwUA4ue2deqq4CZFko;"I Don't Want This Night To End";0.0275;0.616;0.728;0;9;0.228;-4.02;0.0278;111.934;4;0.375;"Country best hits"
0e05wFNr6zg1ULcp4NKs1p;"Two Dozen Roses";0.314;0.687;0.648;0.00000137;4;0.289;-9.137;0.027;121.341;4;0.6;"Country best hits"
0IisBZRhgr7b6x5pEut4QH;"Bad Outlaw (Bluegrass Remix)";0.667;0.671;0.68;0;4;0.12;-5.282;0.0298;121.116;4;0.761;"Country best hits"
0OAsUPA8qPzP0Qmo5iMr54;"Gonna Know We Were Here";0.0374;0.449;0.903;0;9;0.891;-5.512;0.181;173.924;4;0.542;"Country best hits"
0p1HtkrNYxv0iDfEKwXSTp;Sangria;0.017;0.646;0.724;0.00000139;9;0.153;-6.96;0.0265;115.984;4;0.54;"Country best hits"
0qjZxcZTHZZfcgR91L1gEv;"Aussie Rain";0.102;0.514;0.404;0;2;0.112;-11.019;0.0314;142.821;3;0.401;"Country best hits"
0sR0quV56ck47K2C7WBg5V;"Pick Up";0.0112;0.58;0.798;0.0000418;5;0.0851;-5.672;0.0437;147.89;4;0.475;"Country best hits"
0w9LJae3sVlZlH2CnxTInF;"God Gave Me You";0.00481;0.483;0.844;0.0000729;2;0.405;-5.043;0.0314;151.977;4;0.543;"Country best hits"
0wC4KXkDpSPnwmGjp1Wopt;"Bridges to Burn";0.554;0.68;0.741;0;11;0.0926;-6.098;0.038;109.989;4;0.722;"Country best hits"
0wt5fQcIaGRemEs1ECxLqg;Creep;0.0144;0.691;0.683;0.0243;0;0.202;-7.221;0.0238;92.001;4;0.261;"Country best hits"
0xwPzLmBAYro8BUz7MrtAo;"Make You Miss Me";0.158;0.614;0.472;0;7;0.111;-6.626;0.0297;146.005;4;0.168;"Country best hits"
0yD66650JxhqKbW76C2qCo;"Country Girl (Shake It For Me)";0.0293;0.645;0.904;0;2;0.0834;-4.532;0.0462;105.97;4;0.671;"Country best hits"
0ZDArGfb0fQ3sX9nT8L3Vj;"Whiskey Lullaby";0.81;0.508;0.333;0;11;0.19;-11.509;0.0305;74.458;4;0.195;"Country best hits"
0zFtZVJzqHLQQ4pyEg1WgJ;"Ya Got Two Wheels";0.15;0.524;0.756;0.0000371;9;0.577;-4.577;0.0353;165.886;4;0.807;"Country best hits"
0ZUo4YjG4saFnEJhdWp9Bt;"Before He Cheats";0.271;0.519;0.749;0;6;0.119;-3.318;0.0405;147.905;4;0.29;"Country best hits"
19PJf5HzeiVW0mdk82Swmn;H.O.L.Y.;0.361;0.526;0.661;0;7;0.087;-3.828;0.0333;78.132;4;0.556;"Country best hits"
1aDoyG4LiKT3o4ZrQK1auW;Smile;0.234;0.467;0.492;0;7;0.113;-8.908;0.0295;74.945;4;0.156;"Country best hits"
1gKSpFpX3poa17WIAyFVsp;"Mammas, Don't Let Your Babies Grow Up to Be Cowboys";0.614;0.592;0.422;0.0015;9;0.158;-11.549;0.0332;94.597;3;0.536;"Country best hits"
1HwAeValR9dJzAf8Erlv3s;"Came Here to Forget";0.334;0.613;0.664;0.0000193;4;0.11;-6.835;0.0283;130.034;4;0.513;"Country best hits"
1ioV8wmiQHYPHW0o2shmMW;"Before He Cheats";0.208;0.45;0.626;0;6;0.279;-5.986;0.0329;147.398;4;0.321;"Country best hits"
1kncpDG2BX6O9IQUB9TBMK;"Need You Now";0.434;0.723;0.369;0.00000864;4;0.097;-10.249;0.0306;106.892;4;0.25;"Country best hits"
1KUL8TMT2l3AKsJkq2uT42;"10,000 Hours";0.443;0.538;0.575;0;10;0.0853;-6.702;0.0571;179.837;4;0.721;"Country best hits"
1lNVii0jj5Sa1leKSYWMNl;"Little Bit of You";0.0582;0.612;0.863;0;1;0.0823;-4.258;0.0426;121.963;4;0.637;"Country best hits"
1nVLAEzhBXMJLR5zAl90Nl;"Crazy Girl";0.000415;0.366;0.651;0.00526;4;0.271;-3.842;0.031;151.343;3;0.257;"Country best hits"
1Q1EQmS9MfFX7gHQ1pUGYL;Cruise;0.0406;0.586;0.634;0;10;0.119;-7.927;0.0265;148.124;4;0.553;"Country best hits"
1qjl8UJtWTHrk4SFpwftSN;Tomorrow;0.56;0.441;0.644;0;11;0.109;-5.774;0.0363;141.733;4;0.349;"Country best hits"
1wnPcTvlgJLGBO1pe9DQj4;"Beautiful Stranger";0.279;0.439;0.383;0.000613;2;0.385;-7.494;0.0265;139.937;4;0.103;"Country best hits"
1XazlqB4YAtvouCmJPWXlM;"Wanna Be That Song";0.114;0.518;0.686;0;9;0.114;-4.911;0.0313;144.065;4;0.334;"Country best hits"
1YWM2rkA6Aqto0v08edz44;"Big Green Tractor";0.654;0.616;0.596;0;4;0.218;-5.035;0.0289;137.077;4;0.58;"Country best hits"
1zWZvrk13cL8Sl3VLeG57F;T-Shirt;0.0287;0.634;0.862;0;2;0.0217;-5.337;0.0376;95.989;4;0.767;"Country best hits"
27n0l1kxRwEN24Bt9Fmva9;"Mean Girl";0.371;0.534;0.494;0.000381;10;0.0827;-7.468;0.0269;76.461;4;0.478;"Country best hits"
28Sc21lrWcZD9Ov4rRkPJq;"Gettin' You Home";0.44;0.639;0.678;0.00000145;7;0.221;-5.02;0.0278;106.966;4;0.531;"Country best hits"
2bcXnvdUN6fbETZZxWvADa;"Peace & Love";0.0974;0.763;0.848;0;3;0.369;-5.559;0.0938;147.942;4;0.964;"Country best hits"
2Fs18NaCDuluPG1DHGw1XG;"Life is a Highway";0.00324;0.582;0.952;0;5;0.223;-3.848;0.0731;103.027;4;0.655;"Country best hits"
2HjVYqDNCtSzaeZVeRmOqu;"Million Little Bandaids (feat. Zac Brown Band)";0.0306;0.616;0.69;0;4;0.123;-5.626;0.029;118.051;4;0.385;"Country best hits"
2JO7hWJoFVNA9NgI6o9pnA;"The Driver";0.501;0.429;0.324;0;7;0.0796;-7.771;0.0287;150.096;3;0.144;"Country best hits"
2obZvSIyRA0MnD6ccDKjvH;Taste;0.204;0.465;0.608;0.0000041;4;0.151;-6.311;0.0286;118.001;4;0.601;"Country best hits"
2phomyGUWSjrHUXzbsYv17;"Home Alone Tonight";0.0891;0.5;0.963;0;8;0.0871;-1.147;0.108;161.933;4;0.562;"Country best hits"
2tNI9wS1GY5fcltlU3n0QP;"Wagon Wheel";0.246;0.593;0.615;0;9;0.181;-10.638;0.0454;145.97;4;0.711;"Country best hits"
2wFw3n15UfiKrQudqhACNC;"Fat Dad";0.0609;0.542;0.658;0.00000125;2;0.325;-5.507;0.0594;183.999;4;0.629;"Country best hits"
35EBBVEb49jCwBNamqpAX4;"Life Is A Highway";0.0085;0.676;0.651;0;9;0.0495;-8.92;0.0333;102.963;4;0.652;"Country best hits"
3b7CDTKB0SRTmQ6ytYi5vZ;"Drunk On You";0.178;0.558;0.872;0;9;0.173;-4.401;0.0449;143.971;4;0.472;"Country best hits"
3fFI9wK6aZgeLuS8y3E9PH;"Blue Eyed Constellation";0.601;0.451;0.258;0;7;0.0748;-9.385;0.0254;135.815;4;0.197;"Country best hits"
3IvcWWehbBcBR4YZxlGM9R;"I Like It, I Love It";0.0196;0.643;0.961;0;0;0.948;-5.298;0.0315;124.027;4;0.96;"Country best hits"
3JEPfsHlaIfPsB6I8BY4Sl;"My Best Friend";0.12;0.444;0.484;0;9;0.135;-8.311;0.0289;147.715;4;0.263;"Country best hits"
3OZVqx1YsqDDkxQ6TnmHtn;"Ain't Worth the Whiskey";0.042;0.432;0.738;0;2;0.119;-3.91;0.0309;153.712;4;0.503;"Country best hits"
3pOZAORtDVmrHs04sEqEk3;"Normal Person";0.00783;0.677;0.801;0.0000283;1;0.269;-5.632;0.029;100.008;4;0.661;"Country best hits"
3PqpjQPv4ciXBsPBT6rRtm;"Strip It Down";0.379;0.633;0.878;0;9;0.0746;-3.571;0.0451;137.967;4;0.718;"Country best hits"
3Rkk851fZjIsglV2jbBPDd;"Humble And Kind";0.693;0.349;0.486;0.00000173;11;0.122;-7.232;0.0289;101.053;3;0.158;"Country best hits"
3rXCZRMiMZp0feGcYXpwYX;"Cowboy Take Me Away";0.365;0.467;0.622;0.00527;6;0.0982;-7.255;0.031;164.418;4;0.455;"Country best hits"
3W5GXbS3ugsYjx1X0xBNbL;"Break On Me";0.38;0.62;0.764;0.000154;8;0.112;-6.757;0.0314;86.996;4;0.461;"Country best hits"
3xdjjKMcMOFgo1eQrfbogM;"Wagon Wheel";0.455;0.537;0.66;0;9;0.135;-7.174;0.0296;148.096;4;0.574;"Country best hits"
3XKbdb9GB6u3hsnUklQTav;Then;0.512;0.493;0.643;0.0000243;0;0.209;-5.19;0.0299;144.704;4;0.3;"Country best hits"
3y4LxiYMgDl4RethdzpmNe;Breathe;0.173;0.529;0.496;0;7;0.251;-9.007;0.029;136.859;4;0.278;"Country best hits"
3yLccqVMCmrMoXj50xGpdq;"These are the Days";0.78;0.548;0.379;0;4;0.117;-8.318;0.0324;77.097;4;0.257;"Country best hits"
46mjjL1IFIHSSmx9S3RJy5;Black;0.27;0.659;0.64;0.000239;1;0.117;-6.581;0.0393;120.045;4;0.54;"Country best hits"
4bVuIlGQBMWS7vIhcx8Ae4;"What Hurts The Most";0.0088;0.537;0.674;0;5;0.265;-5.134;0.0277;136.002;4;0.33;"Country best hits"
4EtjzbUeVsZ3W2Ffz5EHqI;"Something Like That";0.198;0.552;0.765;0;5;0.195;-6.8;0.0436;171.801;4;0.757;"Country best hits"
4mEciyuh2TkC06tQTayapI;"Drink In My Hand";0.0839;0.677;0.722;0;0;0.295;-8.966;0.0286;113.034;4;0.831;"Country best hits"
4q1SbGloKdvDOEjcRtvk17;"Angels Cry";0.186;0.524;0.387;0;1;0.118;-9.186;0.0274;141.937;4;0.259;"Country best hits"
4RXeKPaD8DpNnfEVLLaUVu;"I'll Be The Moon";0.552;0.375;0.562;0;11;0.0952;-8.328;0.114;168.003;4;0.386;"Country best hits"
4TnUKixNWMfajncgdSwFoi;"Amarillo By Morning";0.264;0.606;0.361;0.0000339;9;0.38;-16.031;0.0346;121.059;4;0.621;"Country best hits"
4u7KjVIQPdzGCcAwg4W5Kl;"Who I Am With You";0.0983;0.466;0.702;0.0000129;0;0.242;-4.308;0.032;150.309;4;0.47;"Country best hits"
4wFUdSCer8bdQsrp1M90sa;"Highway Don't Care";0.0216;0.47;0.79;0;2;0.0863;-5.352;0.039;158.061;4;0.495;"Country best hits"
59kHPbwyyCApYA8RQQEuXm;Chattahoochee;0.362;0.606;0.706;0;0;0.16;-9.665;0.0379;174.533;4;0.819;"Country best hits"
5F8asuH09oViVjVot4je3w;"Tennessee Whiskey";0.187;0.599;0.448;0.00000752;9;0.202;-8.658;0.0261;150.798;3;0.46;"Country best hits"
5GQgvVT7tJGZNzj13pz36l;"Two Dozen Roses";0.0162;0.618;0.71;0.0000228;4;0.282;-5.895;0.0283;116.99;4;0.422;"Country best hits"
5kNe7PE09d6Kvw5pAsx23n;"Die A Happy Man";0.418;0.595;0.389;0.00000139;2;0.116;-9.245;0.0349;166.052;4;0.4;"Country best hits"
5oHHMDcVOmPSFrCgdbHPdb;"It's Five O'Clock Somewhere";0.208;0.713;0.772;0;2;0.211;-6.69;0.0372;125.202;4;0.88;"Country best hits"
5oQx6XZyrOOkGbme8DA9GO;Amazed;0.23;0.56;0.541;0;1;0.118;-7.97;0.0288;139.76;4;0.278;"Country best hits"
5r00wpsojd4mBYaQFDvni7;"Roller Coaster";0.026;0.602;0.79;0.0000743;8;0.162;-4.46;0.0355;108.008;4;0.274;"Country best hits"
5ZManJDV3CexO66nRCkdiV;"Break Up with Him";0.0675;0.617;0.632;0;8;0.108;-5.381;0.0371;151.988;4;0.564;"Country best hits"
5zMRkxgFscsPItPsMy4ItS;"The Man I Want to Be";0.635;0.489;0.498;0.00000191;7;0.0915;-5.055;0.0259;141.883;4;0.248;"Country best hits"
69guyOwpeKji5OY8wMdsDI;"My Church";0.254;0.515;0.726;0.00000301;9;0.106;-4.332;0.0361;76.981;4;0.66;"Country best hits"
69j0KoPJuwpnbGWrfn7Yll;"Picture (feat. Sheryl Crow)";0.172;0.692;0.496;0.00000642;7;0.107;-7.332;0.0241;97.945;4;0.376;"Country best hits"
6bZQ93ZxPit0mLOiaIASXY;"Honky Tonk Queen";0.0323;0.598;0.745;0;8;0.149;-5.313;0.0322;111.975;4;0.497;"Country best hits"
6hr4weuSidHy2LNMw8UVJ2;"Like A Wrecking Ball";0.338;0.693;0.335;0.000552;0;0.118;-10.863;0.0395;136.071;4;0.623;"Country best hits"
6iblnklMzUKIXAtjk5lzIy;"Whiskey Lullaby (feat. Alison Krauss)";0.816;0.52;0.333;0;2;0.188;-11.508;0.0302;74.165;4;0.198;"Country best hits"
6IEIPevuDocD80PovsX6kN;"Gone Country";0.0875;0.673;0.679;0;7;0.0752;-7.337;0.0254;125.607;4;0.612;"Country best hits"
6iy4PoAuZBMvtrlDX4VxC7;"Check Yes Or No";0.0551;0.708;0.524;0.00000321;5;0.0371;-12.644;0.0352;111.482;4;0.69;"Country best hits"
6KAfVh2NRfED88ywbGy1y6;"All The Ways";0.00976;0.447;0.844;0.00337;4;0.177;-4.173;0.0455;87.985;4;0.434;"Country best hits"
6uM7OpVi118yOoCrkyY4eX;"Dust On The Bottle";0.0614;0.707;0.576;0;11;0.372;-9.088;0.0306;99.984;4;0.947;"Country best hits"
6uvT4Di9ZRBw5cbexZJDts;Highwayman;0.541;0.675;0.448;0.0135;11;0.126;-13.175;0.0389;101.344;4;0.441;"Country best hits"
6W9W8dSswA8KNegvl3W97V;"Think of You";0.000937;0.616;0.893;0;11;0.111;-3.588;0.0375;111.959;4;0.567;"Country best hits"
6zDaopn1sO8WUDTNdV8EdT;"Somewhere On A Beach";0.000699;0.57;0.642;0;7;0.0801;-6.396;0.0277;144.019;4;0.457;"Country best hits"
7A5CReD6yWe0rrkJym34QI;"Do I";0.257;0.581;0.691;0;9;0.11;-5.33;0.0333;137.985;4;0.299;"Country best hits"
7aftSOGSOpSoIlVAQVBb71;"Break Up In A Small Town";0.0749;0.579;0.776;0;8;0.239;-5.365;0.173;136.044;4;0.434;"Country best hits"
7EOv58BsytrFPy60bLsQCp;Rebound;0.139;0.705;0.59;0;0;0.108;-6.765;0.0293;115;4;0.778;"Country best hits"
7Fq9RwQxSn3kW85PrDUf0M;"Boot Scootin' Boogie";0.22;0.656;0.817;0;11;0.304;-4.296;0.0435;130.448;4;0.862;"Country best hits"
7fsPB1closugEnkKgSMw1W;"Still Ridin Shotgun";0.136;0.538;0.733;0;4;0.289;-5.641;0.0296;165.102;4;0.756;"Country best hits"
7ksDauV0PbvSSW0PE7y2ek;"No Tomorrow";0.003;0.456;0.781;0;0;0.187;-5.464;0.0307;144.001;4;0.419;"Country best hits"
7LimFGKop84KMDutqYaNIF;"How Do You Like Me Now?!";0.0726;0.64;0.835;0.00000311;0;0.132;-4.806;0.0413;109.497;4;0.704;"Country best hits"
7r36eA1nLZQ4QsD481YheL;"Lonely with You";0.627;0.406;0.35;0;5;0.112;-7.796;0.0345;139.318;3;0.175;"Country best hits"
0J9g1MMJDhyvOb3NWckHMm;"Chulo pt.2";0.0602;0.852;0.881;0.00000644;5;0.0682;-2.546;0.126;96.984;4;0.556;Latin
0O3U5iwTbiXCREMkvotJuN;"EL AMOR DE SU VIDA";0.06;0.616;0.834;0;9;0.338;-3.069;0.0664;151.701;4;0.746;Latin
0qCPD6ilr9nXkI4KVZgcns;Abcdario;0.783;0.703;0.429;0.00000148;8;0.113;-9.076;0.0308;129.034;4;0.416;Latin
0QRHOAeU8JRaVVn3UoZBih;REINA;0.632;0.724;0.578;0.00000106;10;0.0943;-7.117;0.0819;167.985;4;0.757;Latin
1Hs1uUl8o2VtDp1DABFq0O;"Los del Espacio";0.107;0.813;0.682;0;0;0.108;-3.598;0.0402;120.011;4;0.634;Latin
1LFXWfARjkBkc9Abofmgp8;"FERXXO 151";0.158;0.76;0.931;0.00000171;0;0.373;-4.557;0.138;113.047;4;0.545;Latin
1MB8kTH7VKvAMfL9SHgJmG;VAGABUNDO;0.0351;0.817;0.851;0;11;0.232;-3.309;0.0627;127.019;4;0.886;Latin
1UMm1Qs3u59Wvk53zBUE8r;"SABOR FRESA";0.0883;0.785;0.863;0;7;0.0929;-4.599;0.0893;130.132;3;0.962;Latin
2cpAMkytkJoaaLYO6pXBey;"El Toro Encartado - Spotify Singles";0.0248;0.824;0.607;0;8;0.115;-8.077;0.0566;112.392;3;0.734;Latin
2hn2zOA2XFlv6DSmesylrL;QUEMA;0.0509;0.791;0.892;0.000355;0;0.0609;-2.58;0.0521;97.008;4;0.916;Latin
2SOvWt6igzXViIjIiWNWEP;"BABY HELLO";0.166;0.773;0.892;0.0000031;1;0.429;-3.732;0.0483;130.007;4;0.842;Latin
2TJKY0WSFufZOzbRNgl6zE;ELOVRGA;0.132;0.793;0.476;0;5;0.115;-10.515;0.0406;129.992;4;0.578;Latin
2VOXLA9TzOAVCjDi7RY5DV;"Pacto (feat. Bryant Myers & Dei V) - Remix";0.486;0.503;0.549;0;1;0.118;-7.748;0.314;85.701;4;0.627;Latin
33vrRiIiut4rOFmkgorJD6;"Aquí Te Espero";0.573;0.54;0.307;0.00000572;10;0.0992;-10.663;0.0243;92.886;4;0.249;Latin
368eeEO3Y2uZUQ6S5oIjcu;TQM;0.273;0.786;0.853;0;5;0.106;-4.955;0.0589;125.107;3;0.963;Latin
3bRWGhpeNUkJfFydelSwBk;GTA.mp3;0.0515;0.881;0.788;0.0000744;7;0.141;-4.023;0.1;127.034;4;0.566;Latin
3CU1qWV0h0PvWXQg71YUoo;"HOUSE OF LUX";0.0794;0.845;0.712;0.077;5;0.0886;-7.777;0.0645;123.987;4;0.437;Latin
3dnP0JxCgygwQH9Gm7q7nb;"Ella Baila Sola";0.483;0.668;0.758;0.0000189;5;0.0837;-5.176;0.0332;147.989;3;0.834;Latin
3kmWIej9tXjSWWYc9tPjJk;"COCO LOCO";0.19;0.783;0.868;0;7;0.165;-2.961;0.0591;109.977;4;0.727;Latin
3oNnzH6hmqIGIhJ1NcHlrh;"CORAZÓN VACÍO";0.334;0.681;0.792;0.00000205;1;0.295;-4.795;0.0587;98.09;4;0.4;Latin
3wlIAXSDtlD9iU8ysld06Z;BIPOLAR;0.513;0.776;0.701;0;9;0.0902;-5.223;0.0254;112.032;3;0.603;Latin
3XB5uhhlYSnkxpSihkNQwh;QLONA;0.525;0.842;0.756;0.00000221;7;0.0871;-7.409;0.338;169.925;4;0.421;Latin
4eMKD8MRroxCqugpsxCCNb;"MOJABI GHOST";0.142;0.805;0.707;0.0000371;6;0.563;-3.758;0.0353;122.014;4;0.744;Latin
4mGrWfDISjNjgeQnH1B8IE;"Primera Cita";0.607;0.544;0.396;0.0000617;10;0.0969;-7.804;0.0637;157.939;3;0.502;Latin
4PA1wK0leCjmRZlP5dQ8Lv;"El Cielo";0.0687;0.715;0.642;0;10;0.0997;-7.492;0.0515;105.964;4;0.169;Latin
4PzxlHzDM3bDafkHjg1XCX;"Muñekita (with El Alfa & JT)";0.077;0.673;0.82;0.000615;0;0.297;-3.473;0.222;111.955;4;0.524;Latin
4sDpxaulErbJ9NBaJDC7cJ;Buenas;0.247;0.625;0.755;0;8;0.124;-4.643;0.0724;87.948;4;0.429;Latin
4t46soaqA758rbukTO5pp1;"Mi Bello Angel";0.0185;0.807;0.665;0;9;0.118;-6.961;0.0497;127.909;3;0.864;Latin
4vAMy0dxoyoIHGuIgKqcwm;Dientes;0.00662;0.864;0.783;0.00000399;7;0.291;-3.814;0.114;114.973;4;0.545;Latin
4zzyCocu8LZVqctOGSfVKz;"VENTE CONMIGO";0.00503;0.868;0.788;0.0000688;4;0.0609;-3.424;0.121;116.034;4;0.711;Latin
5wjsJIUf6pdrwauPDae43o;"El Jefe";0.227;0.771;0.661;0;4;0.143;-4.269;0.0533;74.995;4;0.964;Latin
609E1JCInJncactoMmkDon;BESO;0.736;0.768;0.644;0.000837;5;0.173;-6.671;0.136;95.05;4;0.53;Latin
63ui2w3QJBp8xx0c1MJB2Z;"UN PREVIEW";0.0383;0.786;0.814;0.0000367;1;0.22;-3.318;0.0873;95.084;4;0.365;Latin
6fNCrsrdIcgVd2aZZ0nnz4;"Según Quién";0.434;0.909;0.762;0;9;0.0856;-3.974;0.0643;101.987;3;0.843;Latin
6irysuQyZWd7Bjj7ePiOs2;Holanda;0.277;0.831;0.759;0;1;0.125;-3.627;0.0502;107.961;4;0.244;Latin
6k5wiT5l9DK8iZmhvEvoqo;"Corazón Roto - Remix";0.226;0.843;0.794;0.00000122;1;0.25;-4.686;0.0426;92.998;4;0.796;Latin
6pD0ufEQq0xdHSsRbg9LBK;"un x100to";0.228;0.569;0.724;0;6;0.27;-4.076;0.0474;83.118;4;0.562;Latin
6Rpbzk2LC8xWZI93RyodAq;"Hey Mor";0.00302;0.901;0.589;0.000237;1;0.0992;-6.713;0.289;98.002;4;0.399;Latin
6uIIdjYTxxpWOyWuVXrKQO;"Que Onda";0.183;0.808;0.944;0.00000111;10;0.138;-4.863;0.0408;124.934;3;0.937;Latin
6UR1k5NGqgNGzgVmMtT768;Cabaña;0.121;0.73;0.751;0;11;0.0849;-5.51;0.0511;98.001;4;0.68;Latin
6XbtvPmIpyCbjuT0e8cQtp;Columbia;0.369;0.668;0.712;0.0000213;5;0.108;-5.927;0.0381;100.02;4;0.264;Latin
6XSqqQIy7Lm7SnwxS4NrGx;"Classy 101";0.145;0.859;0.658;0;11;0.12;-4.79;0.159;100.065;4;0.672;Latin
7ABLbnD53cQK00mhcaOUVG;LALA;0.0739;0.708;0.737;0.00162;1;0.0955;-4.045;0.0436;91.986;4;0.607;Latin
